Link,TIME,Speed
717750,11:35:00,62.35490271387097
717750,11:40:00,63.6676267283871
717750,11:45:00,63.48182283677419
717750,11:50:00,64.83749359935484
717750,11:55:00,64.48175883258064
717750,12:00:00,64.52643369129032
717750,12:05:00,65.11437532032258
717750,12:10:00,64.270171958
717750,12:15:00,64.90416666666667
717750,12:20:00,64.89821428533332
717750,12:25:00,64.95773809566667
717750,12:30:00,65.30952380966667
717750,12:35:00,65.17857142866667
717750,12:40:00,64.13869047600001
717750,12:45:00,63.87559523833333
717750,12:50:00,64.17949735466667
717750,12:55:00,63.78187830699999
717750,13:00:00,64.45734127
717750,13:05:00,63.90066137566666
717750,13:10:00,65.25112433866667
717750,13:15:00,65.00350529066665
717750,13:20:00,65.41408730166667
717750,13:25:00,65.33558201066666
717750,13:30:00,64.69212963
717750,13:35:00,63.40529100533333
717750,13:40:00,63.81726190466667
717750,13:45:00,63.686243385999994
717750,13:50:00,62.769576719999996
717750,13:55:00,62.95482804266667
717750,14:00:00,62.01312084
717750,14:05:00,62.867767537387095
717750,14:10:00,62.82572751299999
717750,14:15:00,62.99808201033334
717750,14:20:00,64.60792370709677
717750,14:25:00,64.7017409116129
717750,14:30:00,64.4205069116129
717750,14:35:00,64.72107014870967
717750,14:40:00,64.79301075258064
717750,14:45:00,64.57245263741936
717750,14:50:00,64.91570660548388
717750,14:55:00,64.79384280580646
717750,15:00:00,65.47823860741936
717750,15:05:00,63.98662314354838
717750,15:10:00,64.73041474645161
717750,15:15:00,65.66986687193548
717750,15:20:00,65.92786738387096
717750,15:25:00,65.63031234
717750,15:30:00,65.40181771612905
717750,15:35:00,65.78571428548388
717750,15:40:00,66.51190476225806
717750,15:45:00,66.96530977967743
717750,15:50:00,66.32066052258064
717750,15:55:00,66.09626216096774
717750,16:00:00,65.38632872548386
717750,16:05:00,65.77649769612904
717750,16:10:00,65.76856118774194
717750,16:15:00,66.1286482332258
717750,16:20:00,65.71895801354839
717750,16:25:00,65.7222862264516
717750,16:30:00,65.45218894032259
717750,16:35:00,65.91980286774192
717750,16:40:00,65.808201058
717750,16:45:00,65.97275132266667
717750,16:50:00,64.84404761866666
717750,16:55:00,64.587896825
717750,17:00:00,64.76752645466667
717750,17:05:00,63.87612433866666
717750,17:10:00,64.49523809499999
717750,17:15:00,64.342328042
717750,17:20:00,64.62095238066667
717750,17:25:00,65.48009031172414
717750,17:30:00,65.03564814833332
717750,17:35:00,63.45410052933334
717750,17:40:00,62.89445724548387
717750,17:45:00,63.526689708064524
717750,17:50:00,62.796402969677416
717750,17:55:00,63.25614439322581
717750,18:00:00,62.83256528419355
717750,18:05:00,64.46575780870967
717750,18:10:00,64.37564004096774
717750,18:15:00,65.34536610354839
717750,18:20:00,64.9221070148387
717750,18:25:00,64.68228366645161
717750,18:30:00,64.85183051709677
717750,18:35:00,63.78437019967742
717750,18:40:00,64.71633384548387
717750,18:45:00,64.12922427032257
717750,18:50:00,64.04275473677419
717750,18:55:00,64.59286994387098
717750,19:00:00,65.14919354806452
717750,19:05:00,64.86885560709678
717750,19:10:00,65.88300051225806
717750,19:15:00,65.27457757290323
717750,19:20:00,65.47062211967742
717750,19:25:00,65.31580687833333
717750,19:30:00,65.25595238129031
717750,19:35:00,65.62154377903225
717750,19:40:00,65.50230414741935
717750,19:45:00,65.96185355806452
717750,19:50:00,65.65117767516128
717750,19:55:00,65.87980030741936
717750,20:00:00,65.31618023612903
717750,20:05:00,66.30465949806452
717750,20:10:00,65.3783922167742
717750,20:15:00,65.68426779322581
717750,20:20:00,66.31566820258064
717750,20:25:00,65.71274961612905
717750,20:30:00,66.02022529483871
717750,20:35:00,66.53424219129032
717750,20:40:00,65.14624936
717750,20:45:00,66.3324372764516
717750,20:50:00,65.84011776741936
717750,20:55:00,65.89189708096775
772837,06:05:00,68.51861111133333
772837,06:10:00,68.64371693099999
772837,06:15:00,68.86183862466666
772837,06:20:00,67.52017195733333
772837,06:25:00,67.11031746066666
772837,06:30:00,68.62063492066666
772837,06:35:00,68.04170634933332
772837,06:40:00,68.168320106
772837,06:45:00,68.7574244751613
772837,06:50:00,68.8695596516129
772837,06:55:00,69.13936251903226
772837,07:00:00,69.71255760387096
772837,07:05:00,68.76664106548387
772837,07:10:00,69.27624167935484
772837,07:15:00,68.74603174612903
772837,07:20:00,67.11059907806451
772837,07:25:00,67.55664362516129
772837,07:30:00,65.84805427580646
772837,07:35:00,67.12286226290323
772837,07:40:00,67.21102150548388
772837,07:45:00,66.18932411645162
772837,07:50:00,66.36488735258065
772837,07:55:00,66.37474398387096
772837,08:00:00,66.44911674387097
772837,08:05:00,67.14631336419356
772837,08:10:00,66.56157194096775
772837,08:15:00,66.20289298483871
772837,08:20:00,67.80011520709677
772837,08:25:00,66.77195340483871
772837,08:30:00,67.05824372741935
772837,08:35:00,66.6346134151613
772837,08:40:00,67.63952892967741
772837,08:45:00,67.52144137225807
772837,08:50:00,67.73306878333332
772837,08:55:00,68.02803379387097
772837,09:00:00,68.1607526883871
772837,09:05:00,68.7613287248387
772837,09:10:00,67.9172427035484
772837,09:15:00,68.97695852516128
772837,09:20:00,68.11911162322582
772837,09:25:00,66.85714285709678
772837,09:30:00,67.83621351741935
772837,09:35:00,67.51626984133333
772837,09:40:00,67.30268199206895
772837,09:45:00,67.95652709344827
772837,09:50:00,67.56349206310345
772837,09:55:00,68.58604269275862
772837,10:00:00,68.24007936551725
772837,10:05:00,68.52634099655172
772837,10:10:00,67.31533935448276
772837,10:15:00,67.96929392448276
772837,10:20:00,67.29831691241378
772837,10:25:00,67.11843185517242
772837,10:30:00,67.81290366758621
772837,10:35:00,67.31896551724138
772837,10:40:00,66.66646141206897
772837,10:45:00,67.25718390793104
772837,10:50:00,67.00864805689656
772837,10:55:00,66.5276409413793
772837,11:00:00,65.61030377655172
772837,11:05:00,66.40088624333333
772837,11:10:00,66.92510582033333
772837,11:15:00,66.44788359766667
772837,11:20:00,68.111547619
772837,11:25:00,64.474206349
772837,11:30:00,64.62411375666666
772837,11:35:00,64.14781746033333
772837,11:40:00,65.57705026433334
772837,11:45:00,65.13134920600001
772837,11:50:00,65.93769841266666
772837,11:55:00,67.40428571433333
772837,12:00:00,65.95954941129033
772837,12:05:00,67.0603558632258
772837,12:10:00,66.30132275133333
772837,12:15:00,66.57142857166667
772837,12:20:00,65.40480158733334
772837,12:25:00,64.37916666633333
772837,12:30:00,64.96937830666667
772837,12:35:00,65.14206349199999
772837,12:40:00,65.63968253966667
772837,12:45:00,65.33029100533334
772837,12:50:00,65.22136243366667
772837,12:55:00,63.28531746033334
772837,13:00:00,62.635
772837,13:05:00,63.06488095299999
772837,13:10:00,61.430621693000006
772837,13:15:00,57.986441798666675
772837,13:20:00,57.311574074
772837,13:25:00,55.739087302
772837,13:30:00,52.78531746066666
772837,13:35:00,54.06289682566668
772837,13:40:00,54.53238095266667
772837,13:45:00,55.275753968000004
772837,13:50:00,55.780423280666675
772837,13:55:00,55.092658730000004
772837,14:00:00,56.11859959032258
772837,14:05:00,55.80474910419354
772837,14:10:00,53.89176907354839
772837,14:15:00,54.56688428
772837,14:20:00,53.85216333870968
772837,14:25:00,54.1584101383871
772837,14:30:00,53.49142345129032
772837,14:35:00,53.683947772903224
772837,14:40:00,52.56673280366667
772837,14:45:00,52.997685185
772837,14:50:00,53.777976190333334
772837,14:55:00,53.382579365333335
772837,15:00:00,54.247658730000005
772837,15:05:00,50.55961640233333
772837,15:10:00,51.015925925666664
772837,15:15:00,51.38015873033333
772837,15:20:00,49.17837301566667
772837,15:25:00,49.51488095266667
772837,15:30:00,50.37114695354839
772837,15:35:00,49.18529185838709
772837,15:40:00,50.421146953225815
772837,15:45:00,49.623591909677415
772837,15:50:00,50.800115207741946
772837,15:55:00,50.747439836129026
772837,16:00:00,51.792498719677425
772837,16:05:00,49.23054275451613
772837,16:10:00,48.808282129999995
772837,16:15:00,48.229198669032264
772837,16:20:00,49.97587045516129
772837,16:25:00,51.267473118709674
772837,16:30:00,51.38133640580645
772837,16:35:00,52.39362519225806
772837,16:40:00,51.602534562258064
772837,16:45:00,50.59786226258065
772837,16:50:00,49.99927035354839
772837,16:55:00,49.33077316967742
772837,17:00:00,50.33294930870968
772837,17:05:00,50.64061699935483
772837,17:10:00,50.1872119816129
772837,17:15:00,47.789516129032265
772837,17:20:00,47.07453917
772837,17:25:00,43.957693291935485
772837,17:30:00,44.09765745064516
772837,17:35:00,43.67197900645161
772837,17:40:00,42.88396057387097
772837,17:45:00,43.29998719870968
772837,17:50:00,44.607407408
772837,17:55:00,43.74500768032258
772837,18:00:00,45.89868151580645
772837,18:05:00,45.40975422451613
772837,18:10:00,46.44790066580645
772837,18:15:00,47.10995903709678
772837,18:20:00,48.532885304516135
772837,18:25:00,48.732526881612905
772837,18:30:00,48.41634664645161
772837,18:35:00,47.409242191290325
772837,18:40:00,48.46082949290324
772837,18:45:00,47.90655401935484
772837,18:50:00,47.44470046096775
772837,18:55:00,47.53744239612904
772837,19:00:00,49.51152073741936
772837,19:05:00,49.048707116774196
772837,19:10:00,49.71185355870968
772837,19:15:00,47.95001280032258
772837,19:20:00,46.016705068709676
772837,19:25:00,47.34010496645163
772837,19:30:00,45.70613159225806
772837,19:35:00,45.186827956774195
772837,19:40:00,45.88786482290324
772837,19:45:00,48.924859190322586
772837,19:50:00,47.87665130548387
772837,19:55:00,47.48534306193549
772837,20:00:00,48.88581669258065
772837,20:05:00,47.76427291354839
772837,20:10:00,48.08860727096774
772837,20:15:00,49.53845366096774
772837,20:20:00,49.24750384032258
772837,20:25:00,50.41408730166667
772837,20:30:00,52.23822751333333
772837,20:35:00,53.058664021333335
772837,20:40:00,53.645436508333326
772837,20:45:00,53.256547618999996
772837,20:50:00,55.13452380966667
772837,20:55:00,55.94993386266667
717703,06:05:00,58.60737547827587
717703,06:10:00,60.01621510724138
717703,06:15:00,57.452654625172414
717703,06:20:00,56.08832786
717703,06:25:00,56.71547619033334
717703,06:30:00,56.451058201333325
717703,06:35:00,55.13379629633334
717703,06:40:00,52.86058201066667
717703,06:45:00,52.06554232733333
717703,06:50:00,51.138425926
717703,06:55:00,52.538690476333336
717703,07:00:00,51.756944444333335
717703,07:05:00,52.03981481533333
717703,07:10:00,53.34570105833333
717703,07:15:00,52.504563491999996
717703,07:20:00,48.605621692999996
717703,07:25:00,47.733002645666666
717703,07:30:00,49.65370370366667
717703,07:35:00,49.148015873666665
717703,07:40:00,49.87321428566667
717703,07:45:00,47.307936508000004
717703,07:50:00,47.06203703733333
717703,07:55:00,47.152976190333334
717703,08:00:00,45.60535714266667
717703,08:05:00,47.49583333366666
717703,08:10:00,45.714417989333334
717703,08:15:00,46.751190476333335
717703,08:20:00,45.970634920666676
717703,08:25:00,47.672685185
717703,08:30:00,48.933399471
717703,08:35:00,50.37526455
717703,08:40:00,50.71481481466666
717703,08:45:00,52.101388889
717703,08:50:00,52.52982804199999
717703,08:55:00,54.252116402666665
717703,09:00:00,55.55482804233334
717703,09:05:00,56.31316137566667
717703,09:10:00,59.32585978833333
717703,09:15:00,60.62231182774194
717703,09:20:00,59.71865079333334
717703,09:25:00,61.53928571433333
717703,09:30:00,60.07560163870968
717703,09:35:00,58.37321428566667
717703,09:40:00,59.868055555999995
717703,09:45:00,60.64285714266667
717703,09:50:00,61.088822750999995
717703,09:55:00,61.72228835966667
717703,10:00:00,63.00965608433333
717703,10:05:00,63.33862433866667
717703,10:10:00,63.521031746
717703,10:15:00,63.14177248666666
717703,10:20:00,64.0406403937931
717703,10:25:00,64.40216201413793
717703,10:30:00,63.983347505714285
717703,10:35:00,64.09672619071429
717703,10:40:00,64.91567460357143
717703,10:45:00,64.06650246344827
717703,10:50:00,64.71421729586207
717703,10:55:00,64.73063765724137
717703,11:00:00,64.73591269833334
717703,11:05:00,64.34938556064516
717703,11:10:00,65.3234126983871
717703,11:15:00,65.68273169483871
717703,11:20:00,67.35906297870967
717703,11:25:00,65.49993599612903
717703,11:30:00,65.42485919096774
717703,11:35:00,65.6726830516129
717703,11:40:00,65.06458013354839
717703,11:45:00,65.49007936580647
717703,11:50:00,65.47382232483871
717703,11:55:00,65.51958525354839
717703,12:00:00,65.55952380967742
717703,12:05:00,65.4070020483871
717703,12:10:00,65.512566138
717703,12:15:00,65.21547619100001
717703,12:20:00,66.09702380966668
717703,12:25:00,65.182738095
717703,12:30:00,66.263888889
717703,12:35:00,66.09166666666667
717703,12:40:00,65.23240740733334
717703,12:45:00,65.51455026433334
717703,12:50:00,65.77678571433334
717703,12:55:00,65.63961640166666
717703,13:00:00,65.74067460266667
717703,13:05:00,66.07625661333334
717703,13:10:00,65.00357142866667
717703,13:15:00,65.904232804
717703,13:20:00,65.405621693
717703,13:25:00,66.17440476166666
717703,13:30:00,65.90277777833333
717703,13:35:00,66.12718253999999
717703,13:40:00,66.09464285733333
717703,13:45:00,65.60833333333333
717703,13:50:00,65.58915343999999
717703,13:55:00,65.99623015866668
717703,14:00:00,65.65738607225806
717703,14:05:00,65.51644905290323
717703,14:10:00,65.90668202774194
717703,14:15:00,65.95686123967742
717703,14:20:00,66.20310846533333
717703,14:25:00,66.479563492
717703,14:30:00,66.40925925933333
717703,14:35:00,66.06640211666667
717703,14:40:00,66.451388889
717703,14:45:00,65.740145503
717703,14:50:00,66.081613757
717703,14:55:00,66.48346560833333
717703,15:00:00,67.24702380966667
717703,15:05:00,66.99146825400001
717703,15:10:00,66.66084656033334
717703,15:15:00,65.90552995419354
717703,15:20:00,66.84747823870968
717703,15:25:00,66.22727854580646
717703,15:30:00,66.48694316451612
717703,15:35:00,66.4758064516129
717703,15:40:00,66.24641577032257
717703,15:45:00,66.42985151032256
717703,15:50:00,66.35759088580646
717703,15:55:00,66.53904249870966
717703,16:00:00,65.84594214
717703,16:05:00,66.22094214032258
717703,16:10:00,66.3242447516129
717703,16:15:00,66.216335979
717703,16:20:00,66.29014550233333
717703,16:25:00,66.52235449733334
717703,16:30:00,66.32882744548387
717703,16:35:00,66.69054019419356
717703,16:40:00,66.87218381935483
717703,16:45:00,67.16807475709678
717703,16:50:00,66.84331797258065
717703,16:55:00,66.16276241709679
717703,17:00:00,66.07834101387097
717703,17:05:00,66.86386328709678
717703,17:10:00,66.0138248851613
717703,17:15:00,66.12205581161291
717703,17:20:00,66.84677419387097
717703,17:25:00,66.40328981032259
717703,17:30:00,65.38511264709676
717703,17:35:00,66.16205837161291
717703,17:40:00,66.50652841741935
717703,17:45:00,66.24180747580645
717703,17:50:00,65.47235023032258
717703,17:55:00,66.12109575000001
717703,18:00:00,66.16167434709678
717703,18:05:00,66.26324884774193
717703,18:10:00,66.50076804935485
717703,18:15:00,66.44937276
717703,18:20:00,66.64157706096775
717703,18:25:00,66.39842549967743
717703,18:30:00,66.73259088580645
717703,18:35:00,66.32251664064516
717703,18:40:00,66.5865335383871
717703,18:45:00,65.86245519645162
717703,18:50:00,66.08448540709678
717703,18:55:00,65.92985151064516
717703,19:00:00,65.97177419354838
717703,19:05:00,64.24628776258065
717703,19:10:00,64.00012800806451
717703,19:15:00,64.29825908870967
717703,19:20:00,63.89976958548387
717703,19:25:00,63.91858237562069
717703,19:30:00,63.36990740700001
717703,19:35:00,64.26058201036668
717703,19:40:00,64.21018518533332
717703,19:45:00,64.0796957669
717703,19:50:00,64.1744709
717703,19:55:00,64.22003968233334
717703,20:00:00,66.05343915333334
717703,20:05:00,66.7283798575862
717703,20:10:00,66.47548185964285
717703,20:15:00,66.62060657607142
717703,20:20:00,67.18863903592593
717703,20:25:00,66.6547619048148
717703,20:30:00,67.0569019275
717703,20:35:00,66.5569019275
717703,20:40:00,66.56094104321429
717703,20:45:00,65.87259070285714
717703,20:50:00,65.9182256232143
717703,20:55:00,66.89579912448276
717706,06:05:00,63.631609195862055
717706,06:10:00,61.83018609758621
717706,06:15:00,59.55268199206896
717706,06:20:00,59.38232074448276
717706,06:25:00,57.096428571333334
717706,06:30:00,57.75121607741935
717706,06:35:00,57.35451868967741
717706,06:40:00,57.60407066032258
717706,06:45:00,55.67569124451613
717706,06:50:00,56.34805427548387
717706,06:55:00,54.15488991322581
717706,07:00:00,55.271735790967746
717706,07:05:00,54.60366103419355
717706,07:10:00,53.397593445806464
717706,07:15:00,50.77502560193549
717706,07:20:00,51.70672043
717706,07:25:00,51.81458013322581
717706,07:30:00,52.653481822903224
717706,07:35:00,52.19546850999999
717706,07:40:00,51.54205069129033
717706,07:45:00,50.88652073709678
717706,07:50:00,50.833845365483874
717706,07:55:00,50.59107782903225
717706,08:00:00,51.09242191516129
717706,08:05:00,50.78488223290323
717706,08:10:00,50.333653353548385
717706,08:15:00,49.83858166903225
717706,08:20:00,48.75524833580645
717706,08:25:00,49.86507936483871
717706,08:30:00,51.00025601645161
717706,08:35:00,52.43603430645162
717706,08:40:00,53.48419098806452
717706,08:45:00,53.843612390967735
717706,08:50:00,55.34843829967742
717706,08:55:00,57.5039682535484
717706,09:00:00,59.66395502633333
717706,09:05:00,60.330952380999996
717706,09:10:00,61.119126984
717706,09:15:00,62.50674603233333
717706,09:20:00,61.98392857099999
717706,09:25:00,60.74318783066667
717706,09:30:00,60.005753969
717706,09:35:00,61.209975369655176
717706,09:40:00,60.97434318551724
717706,09:45:00,61.00061576344827
717706,09:50:00,61.78968254
717706,09:55:00,63.689586754137935
717706,10:00:00,62.95477558827587
717706,10:05:00,63.49671592758621
717706,10:10:00,64.3931992337931
717706,10:15:00,65.23186918448276
717706,10:20:00,64.58128078793104
717706,10:25:00,64.29987684724138
717706,10:30:00,63.685481663448265
717706,10:35:00,64.27586206896552
717706,10:40:00,64.98015873034483
717706,10:45:00,63.331309523999984
717706,10:50:00,64.630753968
717706,10:55:00,64.01752645533334
717706,11:00:00,63.661944444333336
717706,11:05:00,64.63397337419354
717706,11:10:00,65.01107270838709
717706,11:15:00,65.02400153645162
717706,11:20:00,66.40165130548388
717706,11:25:00,65.10605478741935
717706,11:30:00,64.54774705548387
717706,11:35:00,64.41730670741936
717706,11:40:00,64.72625448032258
717706,11:45:00,64.64842549903226
717706,11:50:00,65.26420890903225
717706,11:55:00,64.63709677419355
717706,12:00:00,64.91269841290323
717706,12:05:00,64.96518177193549
717706,12:10:00,64.666402116
717706,12:15:00,64.82261904733333
717706,12:20:00,65.09834656066667
717706,12:25:00,64.53511904766667
717706,12:30:00,65.36838624333333
717706,12:35:00,65.42321428566667
717706,12:40:00,64.65535714266667
717706,12:45:00,65.40582010566666
717706,12:50:00,65.10092592566666
717706,12:55:00,64.77328042366666
717706,13:00:00,64.81256613733333
717706,13:05:00,65.08253968266668
717706,13:10:00,64.56871693133333
717706,13:15:00,64.887301587
717706,13:20:00,64.48849206366667
717706,13:25:00,64.98055555533334
717706,13:30:00,64.532738095
717706,13:35:00,65.310383598
717706,13:40:00,64.77738095233333
717706,13:45:00,64.80522486766667
717706,13:50:00,64.69001322766668
717706,13:55:00,65.357275132
717706,14:00:00,64.81701228838709
717706,14:05:00,64.61098310290322
717706,14:10:00,65.00966461870969
717706,14:15:00,65.10266257064515
717706,14:20:00,64.87007168451613
717706,14:25:00,64.908862434
717706,14:30:00,64.87863756600001
717706,14:35:00,65.522619048
717706,14:40:00,65.74642857133334
717706,14:45:00,65.77533068733334
717706,14:50:00,65.779166667
717706,14:55:00,66.04953703666666
717706,15:00:00,66.246626984
717706,15:05:00,66.127314815
717706,15:10:00,66.15191798933333
717706,15:15:00,65.90412186387097
717706,15:20:00,65.60202252935484
717706,15:25:00,65.98873527935483
717706,15:30:00,65.78603430645161
717706,15:35:00,65.28859447032258
717706,15:40:00,66.11367127483871
717706,15:45:00,66.51075268806451
717706,15:50:00,66.25204813129034
717706,15:55:00,66.42357910903226
717706,16:00:00,66.49532770096774
717706,16:05:00,66.29083461322581
717706,16:10:00,66.13389656935485
717706,16:15:00,66.0855734767742
717706,16:20:00,66.34882232419353
717706,16:25:00,66.58966973935485
717706,16:30:00,66.36418330774194
717706,16:35:00,66.83474142322581
717706,16:40:00,66.85784690290322
717706,16:45:00,66.60739887354839
717706,16:50:00,66.48963133645162
717706,16:55:00,66.59434203806451
717706,17:00:00,66.43138760870968
717706,17:05:00,66.27182539645162
717706,17:10:00,66.67281106032259
717706,17:15:00,66.11623143903225
717706,17:20:00,67.02073732677418
717706,17:25:00,64.94259259266667
717706,17:30:00,65.17658730166667
717706,17:35:00,64.99378306866667
717706,17:40:00,64.58518518533334
717706,17:45:00,65.37189153433333
717706,17:50:00,66.33333333333333
717706,17:55:00,66.26838624333334
717706,18:00:00,67.06296296299999
717706,18:05:00,66.18280423266667
717706,18:10:00,67.19986772433334
717706,18:15:00,66.26689708129032
717706,18:20:00,66.98508704548388
717706,18:25:00,66.82802099387098
717706,18:30:00,66.90783410096775
717706,18:35:00,66.55869175612904
717706,18:40:00,66.55645161290323
717706,18:45:00,66.10611879096774
717706,18:50:00,65.58147721419354
717706,18:55:00,66.25128008161292
717706,19:00:00,64.88824884806452
717706,19:05:00,63.84939836129032
717706,19:10:00,64.03814644129032
717706,19:15:00,64.16660266225806
717706,19:20:00,63.77572964645161
717706,19:25:00,64.35641534390001
717706,19:30:00,64.17076292903225
717706,19:35:00,64.72171018932258
717706,19:40:00,64.07403993870967
717706,19:45:00,64.59069380451612
717706,19:50:00,64.194312169
717706,19:55:00,65.80350529133334
717706,20:00:00,66.13955026433334
717706,20:05:00,66.62583470172413
717706,20:10:00,66.83649425275863
717706,20:15:00,66.1943760262069
717706,20:20:00,67.1946496986207
717706,20:25:00,66.87007389172413
717706,20:30:00,66.44943897103448
717706,20:35:00,66.81130268241378
717706,20:40:00,65.97988505758622
717706,20:45:00,65.97119594965517
717706,20:50:00,66.56869184448276
717706,20:55:00,66.90271163966666
772437,06:05:00,65.70768518499999
772437,06:10:00,65.33776455
772437,06:15:00,63.98326719566667
772437,06:20:00,61.526124339
772437,06:25:00,58.735119047666664
772437,06:30:00,52.932936508
772437,06:35:00,47.09235791096775
772437,06:40:00,43.112775217741934
772437,06:45:00,38.709421402903224
772437,06:50:00,37.196940603870964
772437,06:55:00,36.89868151548388
772437,07:00:00,37.527905786129026
772437,07:05:00,38.429723502258064
772437,07:10:00,39.08083717354839
772437,07:15:00,37.83826164903226
772437,07:20:00,38.02214541741935
772437,07:25:00,39.47030423266666
772437,07:30:00,39.304232804
772437,07:35:00,39.700066138
772437,07:40:00,39.13432539666667
772437,07:45:00,39.19880952366667
772437,07:50:00,38.68882275133333
772437,07:55:00,38.46567460366667
772437,08:00:00,37.62625661366666
772437,08:05:00,37.950661376
772437,08:10:00,38.871693121999996
772437,08:15:00,38.99808201066667
772437,08:20:00,39.092989418
772437,08:25:00,38.86302910066667
772437,08:30:00,38.47875064
772437,08:35:00,40.204941116451614
772437,08:40:00,39.733550947096774
772437,08:45:00,37.54659498225807
772437,08:50:00,35.66474654387097
772437,08:55:00,34.87948028677419
772437,09:00:00,35.031618023870976
772437,09:05:00,35.68689196096774
772437,09:10:00,36.091717869677424
772437,09:15:00,35.11840757806452
772437,09:20:00,35.97958269322581
772437,09:25:00,34.98860727129032
772437,09:30:00,36.28526625709678
772437,09:35:00,36.89821428566667
772437,09:40:00,37.20284391533333
772437,09:45:00,37.24523809533333
772437,09:50:00,37.90985449733333
772437,09:55:00,38.906944444000004
772437,10:00:00,38.75297619
772437,10:05:00,39.885383598000004
772437,10:10:00,41.387103175
772437,10:15:00,41.14940476166667
772437,10:20:00,42.455952380666666
772437,10:25:00,43.27447089966666
772437,10:30:00,42.83855820133333
772437,10:35:00,44.47920087586208
772437,10:40:00,44.207649151724134
772437,10:45:00,43.4698275862069
772437,10:50:00,43.223111657931035
772437,10:55:00,43.19184455413793
772437,11:00:00,43.29898741103448
772437,11:05:00,43.292301587
772437,11:10:00,43.625661375666674
772437,11:15:00,45.81164021133334
772437,11:20:00,48.673201057
772437,11:25:00,45.597478238709684
772437,11:30:00,45.389016897096774
772437,11:35:00,46.11079109032258
772437,11:40:00,46.67665130580645
772437,11:45:00,46.330489418
772437,11:50:00,47.556812169333334
772437,11:55:00,47.900595238
772437,12:00:00,48.031944444333334
772437,12:05:00,48.25542328066667
772437,12:10:00,50.41974548448275
772437,12:15:00,51.45751231482759
772437,12:20:00,51.69615489896552
772437,12:25:00,50.881157635172414
772437,12:30:00,51.15886699517242
772437,12:35:00,51.967261905
772437,12:40:00,51.63994708999999
772437,12:45:00,51.175925926
772437,12:50:00,49.50767195733333
772437,12:55:00,47.93458994666666
772437,13:00:00,49.27255291033334
772437,13:05:00,51.683928572
772437,13:10:00,53.031216931
772437,13:15:00,53.07658730166667
772437,13:20:00,52.90582010599999
772437,13:25:00,51.3279282975862
772437,13:30:00,52.538861521724144
772437,13:35:00,52.671592775172414
772437,13:40:00,52.79371921172414
772437,13:45:00,52.987616311034486
772437,13:50:00,52.7846195951724
772437,13:55:00,52.8951149424138
772437,14:00:00,52.06488095233333
772437,14:05:00,52.761044973333334
772437,14:10:00,53.761706349333345
772437,14:15:00,53.997619047666674
772437,14:20:00,54.87679211451612
772437,14:25:00,53.314452125161296
772437,14:30:00,54.19162826387097
772437,14:35:00,54.171018945161286
772437,14:40:00,53.72923280433334
772437,14:45:00,53.47268518500001
772437,14:50:00,53.351190476333336
772437,14:55:00,53.436375661999996
772437,15:00:00,52.47612205793103
772437,15:05:00,51.22632731275862
772437,15:10:00,49.06746031724138
772437,15:15:00,46.2363847837931
772437,15:20:00,43.01395730689654
772437,15:25:00,41.409619594482756
772437,15:30:00,40.28683862433333
772437,15:35:00,39.693452381
